,slot-f1,intent-acc.,intact_intent-acc.,intact_slot-f1,dataset,perturbation,split,transformer_model,random_seed,n_perturbed,dataset_config,"confusion_matrix (gold, perturbed)",success_rate,"confusion_matrix (intact, perturbed)",all_intent-acc.,all_slot-f1
0,0.6415422021535255,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_2_verb_clusters,test,microsoft/Multilingual-MiniLM-L12-H384,8446,51,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",0,Counter(),0.748040313549832,0.5682965025230555
1,0.6415422021535255,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_als_in_comparative_constructions,test,microsoft/Multilingual-MiniLM-L12-H384,8446,50,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",0,Counter(),0.748040313549832,0.5682965025230555
2,0.6169444921807871,0.7469204927211646,0.7491601343784995,0.6656244571825604,ATIS,perturb_am_infinitive,test,microsoft/Multilingual-MiniLM-L12-H384,8446,170,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",8,"Counter({('atis_flight', 'atis_airfare'): 8})",0.748040313549832,0.5682965025230555
3,0.6415422021535255,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_article_before_personal_name,test,microsoft/Multilingual-MiniLM-L12-H384,8446,48,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",0,Counter(),0.748040313549832,0.5682965025230555
4,0.6215042556887267,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_contracted_verb_and_pronoun,test,microsoft/Multilingual-MiniLM-L12-H384,8446,81,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",2,"Counter({('atis_airfare', 'atis_flight'): 2})",0.748040313549832,0.5682965025230555
5,0.6415422021535255,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_da,test,microsoft/Multilingual-MiniLM-L12-H384,8446,48,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",0,Counter(),0.748040313549832,0.5682965025230555
6,0.640152830844043,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_denn_in_questions,test,microsoft/Multilingual-MiniLM-L12-H384,8446,49,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",0,Counter(),0.748040313549832,0.5682965025230555
7,0.6415422021535255,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_double_article,test,microsoft/Multilingual-MiniLM-L12-H384,8446,48,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",0,Counter(),0.748040313549832,0.5682965025230555
8,0.6415422021535255,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_existential_clause,test,microsoft/Multilingual-MiniLM-L12-H384,8446,48,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",0,Counter(),0.748040313549832,0.5682965025230555
9,0.6415422021535255,0.7491601343784995,0.7491601343784995,0.6656244571825604,ATIS,perturb_genitive_to_dativ,test,microsoft/Multilingual-MiniLM-L12-H384,8446,49,ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 34, ('atis_capacity', 'atis_airfare'): 21, ('atis_abbreviation', 'atis_airfare'): 18, ('atis_airport', 'atis_flight'): 16, ('atis_abbreviation', 'atis_flight'): 15, ('atis_flight', 'atis_airfare'): 11, ('atis_distance', 'atis_flight'): 9, ('atis_flight#atis_airfare', 'atis_airfare'): 8, ('atis_flight_no', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_aircraft', 'atis_flight'): 5, ('atis_flight#atis_airfare', 'atis_flight'): 4, ('atis_aircraft', 'atis_airfare'): 4, ('atis_meal', 'atis_airfare'): 3, ('atis_quantity', 'atis_airfare'): 3, ('atis_meal', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_ground_service', 'atis_airfare'): 2, ('atis_airport', 'atis_airfare'): 2, ('atis_flight_time', 'atis_airfare'): 1, ('atis_distance', 'atis_airfare'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight'): 1, ('atis_airfare', 'atis_flight'): 1})",0,Counter(),0.748040313549832,0.5682965025230555
