,slot-f1,intent-acc.,intact_intent-acc.,intact_slot-f1,dataset,perturbation,split,transformer_model,random_seed,n_perturbed,dataset_config,"confusion_matrix (gold, perturbed)",success_rate,"confusion_matrix (intact, perturbed)",all_intent-acc.,all_slot-f1
0,0.5485996705107085,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_2_verb_clusters,test,distilbert-base-multilingual-cased,7321,51,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
1,0.5484189723320158,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_als_in_comparative_constructions,test,distilbert-base-multilingual-cased,7321,50,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
2,0.5270511779041429,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_am_infinitive,test,distilbert-base-multilingual-cased,7321,170,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",4,"Counter({('atis_flight', 'atis_airfare'): 4})",0.7458006718924972,0.4650542118432027
3,0.5485996705107085,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_article_before_personal_name,test,distilbert-base-multilingual-cased,7321,48,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
4,0.531244847485573,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_contracted_verb_and_pronoun,test,distilbert-base-multilingual-cased,7321,81,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
5,0.5485996705107085,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_da,test,distilbert-base-multilingual-cased,7321,48,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
6,0.5472817133443163,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_denn_in_questions,test,distilbert-base-multilingual-cased,7321,49,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
7,0.5485996705107085,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_double_article,test,distilbert-base-multilingual-cased,7321,48,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
8,0.5485996705107085,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_existential_clause,test,distilbert-base-multilingual-cased,7321,48,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
9,0.5485996705107085,0.748040313549832,0.748040313549832,0.5658633212281282,ATIS,perturb_genitive_to_dativ,test,distilbert-base-multilingual-cased,7321,49,ende.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_flight'): 31, ('atis_airfare', 'atis_flight'): 26, ('atis_airport', 'atis_flight'): 18, ('atis_capacity', 'atis_flight'): 13, ('atis_flight#atis_airfare', 'atis_flight'): 12, ('atis_distance', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 9, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_flight'): 6, ('atis_quantity', 'atis_flight'): 3, ('atis_flight_no', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_abbreviation', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_ground_fare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_capacity', 'atis_airfare'): 1})",0,Counter(),0.7458006718924972,0.4650542118432027
